Gene ID	Ensembl ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
TRAPPC6B	ENSG00000182400.14	24.9913	19.2832	22.8789	28.6725	27.2887	30.6134	28.0646	19.2322	31.1054	21.9725	79.6565	57.6282	27.0254	44.0583	19.6747	21.7274	28.5228	17.1211	21.4771	14.8327	22.8714	21.0076	25.0709	31.2012	29.9496	25.8078	17.6366	27.3863	24.2263	28.1598	27.6417	12.3055	8.61351	13.1272	19.4377	12.5254	24.8922	19.1679	13.5453	31.1184	26.1733	8.18839	27.5041	25.8382	22.4838	23.8453	19.3217	22.8719	15.1544	31.04	32.7657	29.3438	28.7796	5.41151
MGAT2	ENSG00000168282.5	8.83857	10.3971	10.744	10.6573	10.4642	6.51272	8.8797	1.4745	1.83123	1.84809	4.60438	3.79137	1.83324	2.34408	1.42272	2.16337	2.17999	1.57152	2.48283	1.60978	7.94878	35.6337	34.7607	11.6067	10.0999	5.67589	8.99713	6.48188	7.89285	6.8035	10.4181	3.40046	2.14838	2.69528	2.73003	6.8103	7.72405	7.74349	1.4342	5.72138	8.5812	7.46107	5.05844	5.95346	4.93909	5.20736	11.369	11.3972	7.4579	21.6003	6.91139	8.79811	7.30993	3.59307
NEMF	ENSG00000165525.17	16.1388	13.8755	11.3181	16.4095	16.9004	19.046	17.8894	6.4264	7.06511	8.09853	21.6326	20.8429	9.75452	10.5012	6.82985	8.94043	8.12239	6.57133	16.1778	8.53238	15.7593	24.7117	23.275	21.6145	21.4069	15.3964	12.3167	16.1213	16.1719	15.871	19.4481	7.85552	5.50279	5.93484	10.6641	4.20263	16.0647	14.7104	11.9419	21.2073	21.1711	4.9575	16.7604	15.7794	14.2775	15.494	13.7631	13.7656	9.66014	12.5984	18.8143	22.5182	19.4561	2.6801
SOS2	ENSG00000100485.11	19.6189	16.9879	12.6084	17.6814	19.9108	23.2098	20.3731	9.85569	7.27988	11.0162	13.7185	13.6015	8.00016	8.46355	9.91941	9.78381	9.11718	10.3691	21.6017	11.6922	17.6311	11.8871	15.0469	18.6442	20.7337	18.1066	15.8245	18.1741	13.3885	20.2182	18.7088	8.67788	7.51582	8.44132	10.9588	4.54567	18.8135	15.6207	21.1163	25.7307	17.2498	5.57863	14.4283	16.0922	15.1489	15.9261	17.2744	17.0264	11.094	23.9674	21.5394	21.9348	17.2233	12.9446
L2HGDH	ENSG00000087299.11	2.41048	1.96418	2.29837	2.08742	2.00078	2.36564	2.86723	1.82798	2.58142	2.68904	8.30196	6.82225	3.23694	3.64703	1.81557	2.17346	2.77307	2.09189	2.83434	1.76251	2.54685	2.95737	8.58716	2.47034	2.77584	2.58555	2.72778	2.41773	4.48691	2.63086	2.96714	1.82212	1.75975	4.40652	4.13291	2.84206	1.98994	2.55343	4.50701	3.28584	3.48626	1.40115	3.97329	2.72005	5.24261	5.34434	2.49336	1.38792	3.02603	4.45813	4.5192	3.06212	3.47404	0.157069
GCH1	ENSG00000131979.18	7.53897	10.8195	3.94361	3.9194	6.68948	5.82579	8.11483	1.94953	2.41579	4.72329	2.12806	1.95011	1.70241	2.31654	2.45298	8.37653	5.51348	3.53279	3.76652	4.76069	9.75607	3.24874	35.0001	5.2659	5.13233	3.44954	9.91757	3.2336	12.9541	2.90756	6.16823	2.61315	1.77586	10.0424	9.72146	49.0302	24.2744	9.75615	1.05524	6.46096	3.38241	3.84513	7.09531	7.7925	10.6698	9.92219	15.3116	16.2701	5.7722	6.79186	6.88118	4.87838	11.5259	11.007
OTX2	ENSG00000165588.16	0	0	0	0	0	0	0	0.0239195	0.0179598	0.0669457	24.4345	23.7511	0	0	0.106415	1.01169	0.110061	0.0568811	0.098466	2.8583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148644	0	0	0	0	0	0	0.688725	0	0	0	0
KIAA0586	ENSG00000100578.14	4.05487	3.3627	3.4063	5.23574	5.19644	5.16832	4.861	1.54953	1.82583	2.1428	7.13858	6.73713	2.3555	2.46717	1.57245	2.51385	2.2408	1.70089	3.47863	2.15325	4.12006	6.36441	8.70884	5.43838	5.58288	3.89331	2.96734	4.11213	3.35736	3.72203	4.99614	1.72978	1.31469	1.57391	2.02127	1.70908	3.99647	3.5926	2.13639	5.34065	5.46427	1.38596	6.10299	4.21924	3.84602	4.01901	3.57292	3.70287	2.25997	16.5864	5.18112	5.42905	4.58406	1.06907
FUT8	ENSG00000033170.16	8.26616	6.72807	4.87729	6.17282	7.18719	5.01681	7.77592	8.8288	7.41902	10.792	19.5	15.1643	9.32779	10.6381	10.8259	9.29521	7.95348	11.0144	31.5954	10.4285	9.15541	25.5249	32.5642	8.23404	7.72803	6.12913	5.98162	5.77376	3.10859	4.84126	10.0469	2.6716	1.58285	2.51164	2.59659	0.676064	7.19866	6.24505	1.26194	31.9664	8.27553	4.99689	6.41756	6.35578	5.51612	5.13478	12.1617	10.3831	15.2891	16.7936	9.60076	9.87264	6.44044	0.998862
GPHN	ENSG00000171723.15	9.24429	9.02481	6.27281	6.91613	7.55623	9.09951	8.30501	8.54218	11.4829	11.8353	45.2721	39.2959	15.3648	18.1269	8.91553	11.3259	13.6394	9.3837	9.68127	7.21731	9.76718	9.48892	28.1953	8.2183	9.56333	7.08013	6.59775	6.41632	6.86778	6.25131	10.0586	4.24744	3.76365	7.61201	6.67487	10.4285	7.39585	6.13751	8.95152	12.6621	8.01028	5.30768	8.86104	7.21044	9.5458	9.62721	5.74339	3.78495	7.07111	5.71411	10.3115	9.63313	8.71241	0.627916
PIGH	ENSG00000100564.8	18.2822	16.2227	28.5346	20.8332	18.5382	18.8949	19.8721	9.30324	11.7301	11.198	31.7948	29.3566	14.4962	16.5606	8.73548	13.3123	12.1749	9.62252	18.0186	12.4972	19.5658	12.9491	13.6574	20.2939	25.8443	15.5773	12.7233	16.7054	12.781	15.6797	23.4957	7.82418	5.35495	14.9154	23.627	9.67017	18.9511	24.3659	14.4463	26.7362	31.0681	12.0295	15.6534	25.2286	21.5187	22.5733	17.3264	18.7827	16.0231	28.2568	36.1764	22.7585	18.2603	4.7584
ZFYVE26	ENSG00000072121.15	9.86158	7.75018	8.9184	8.80171	9.3318	9.49722	10.2673	2.90033	3.10759	3.72768	14.9535	15.9686	4.634	3.78892	2.98376	3.67577	3.62214	3.04571	5.81187	3.46376	9.67058	9.31636	14.9016	12.4403	11.3543	10.3354	7.40119	9.96905	7.91205	9.62434	10.0342	3.77177	3.24443	4.13591	4.80467	2.87651	13.0505	7.58155	6.47216	14.8161	13.9361	3.07333	10.6565	9.55628	10.7196	11.7552	8.93313	11.8427	6.30947	6.05066	11.7015	13.6473	9.96567	3.35017
SMOC1	ENSG00000198732.10	21.5076	1.78205	2.44438	13.7325	16.7554	65.0304	1.34525	34.3233	21.6211	16.8679	11.2854	11.6976	15.9903	16.5313	33.394	28.8422	16.3094	14.2702	33.9357	36.7769	6.64837	3.96081	0.131489	25.367	10.9841	0.425933	0.931364	0.86974	0.280013	0.684039	2.80188	4.45496	0.121463	1.01174	2.97015	38.7403	0.989817	6.44079	6.04118	19.3907	0.702606	3.29995	3.6698	34.4372	2.36379	3.15456	1.09042	37.6127	3.11949	71.8612	7.00969	1.89904	5.08435	0.0482618
RGS6	ENSG00000182732.16	3.91061	3.48199	0.113579	0.245406	3.0785	4.88668	0.524774	1.47044	3.9857	0.977287	2.40794	3.65314	9.42385	9.10086	0.857293	3.25813	2.73518	0.561108	1.95068	5.08437	3.19811	0.00528533	0.416369	1.642	2.55112	0.438086	0.482855	0.662487	0.179	0.466999	1.56322	3.94062	2.52991	0.424915	1.72632	0.040006	0.682524	0.662341	0.303564	9.67132	0.813261	0.0312701	1.39724	0.32944	0.572986	0.815087	0.505957	0.801009	0.20005	6.04579	4.23747	1.2597	0.552081	0.37221
ABCD4	ENSG00000119688.20	36.1325	31.3719	21.9029	24.3237	25.6181	19.85	30.7458	10.9172	11.3502	14.7394	43.5406	43.8256	14.626	13.2839	11.6663	16.1728	16.5147	12.6912	24.045	14.4369	36.0186	16.9286	17.3947	49.6415	47.7749	26.3136	21.9315	25.405	18.5411	23.5167	41.0569	10.8825	7.55505	20.4559	28.518	15.4278	30.5779	22.0357	6.95217	46.0263	50.1988	9.12807	33.6164	30.1501	21.9621	21.8063	29.8685	37.9168	16.7433	28.7681	44.924	43.469	32.7878	6.10426
ISCA2	ENSG00000165898.13	9.79784	9.18632	18.7791	6.71268	7.99274	5.95169	9.40581	7.94555	8.85939	10.3388	11.7563	10.8619	8.51279	10.0464	6.93384	10.4375	11.146	8.20914	8.84512	9.46969	10.83	18.1838	19.9853	10.12	12.1423	7.57867	8.94219	7.77158	8.06371	7.56117	12.0299	9.51655	8.81536	10.6064	15.4343	5.34903	10.2321	9.90423	9.20117	12.5508	14.6854	4.4292	16.1722	12.7769	7.63278	7.61121	9.91294	12.4044	8.66491	17.6676	21.4971	10.3121	9.76939	4.96731
EIF2B2	ENSG00000119718.10	16.5753	14.9148	22.0155	21.6954	21.1599	26.7994	16.9903	7.65024	9.22015	9.41008	18.2113	17.7424	11.9742	12.1317	7.73143	10.4913	8.92737	8.00071	14.5302	9.79944	16.6807	25.1988	20.639	18.2814	19.688	17.436	13.949	17.2345	16.2098	17.6125	16.6594	8.11553	6.91947	12.0987	15.1107	5.80089	17.4432	13.2085	17.5597	20.0925	17.2798	6.22116	18.6943	17.9484	14.1624	16.0361	14.0714	14.1575	11.0154	25.2863	37.5321	20.4646	16.5058	5.70702
IRF2BPL	ENSG00000119669.4	50.6438	45.3369	43.4333	44.5585	48.2479	69.3547	61.8875	14.0481	20.8396	15.0316	52.3242	45.3936	21.312	24.7833	14.4452	21.5615	19.2802	11.3836	12.1406	14.571	61.8012	28.8957	26.2135	40.1688	57.5883	65.9807	30.2013	48.3721	21.4187	48.4189	105.038	23.8159	14.2191	19.9695	50.4449	14.0657	48.8989	35.4106	12.7269	45.251	75.776	13.308	53.6825	42.1755	46.7286	49.8711	25.9065	39.6862	23.5976	37.0902	49.4758	56.7554	40.1948	16.1079
POMT2	ENSG00000009830.11	10.4948	9.59758	14.3313	10.1881	11.6486	10.2351	13.5339	6.63946	7.01861	8.65794	18.4939	21.1924	10.6354	8.80058	7.22579	8.56134	7.44701	7.54368	11.2812	7.65519	12.1875	13.6701	3.89916	19.5462	21.2209	14.254	9.94675	12.4686	7.54458	12.1136	18.0596	5.37306	3.87064	7.68139	11.7841	4.68475	12.2505	11.125	11.0527	19.0295	16.672	5.88408	28.8468	16.5182	9.11593	9.11188	9.67923	10.1344	8.02938	59.892	27.6822	20.0071	13.315	1.42917
GALC	ENSG00000054983.16	16.1467	14.2407	15.6201	11.3627	14.0558	10.9617	13.3867	10.8831	10.2271	12.6465	18.4149	15.459	10.4602	13.4235	10.9812	12.9987	11.4411	10.7318	26.4902	12.1239	14.6369	14.3448	6.4254	16.7664	18.2498	10.1656	9.7901	10.8255	4.76906	9.71472	17.7848	7.51635	4.79607	6.34194	8.29041	3.29697	25.6562	8.24646	4.61846	31.7298	22.2157	5.81234	14.8846	12.0891	9.31109	10.4101	14.1572	15.1599	10.1643	28.0334	19.2281	14.7493	11.6111	8.28805
ZC3H14	ENSG00000100722.18	7.16359	6.36004	6.19653	7.89994	8.22119	9.29167	8.5537	2.63825	3.05011	3.27306	14.6649	14.0538	4.05424	4.44679	2.68387	3.42214	3.61282	2.619	4.05523	2.67045	7.18568	11.6944	7.76915	9.5299	11.1166	9.53588	6.81696	8.58465	5.32737	8.53429	11.6261	3.17764	2.32836	3.33935	3.73943	5.71429	7.96667	8.67266	3.19464	10.2491	13.3465	3.77461	9.70893	9.47809	6.7888	6.96643	6.14406	4.82107	5.10345	37.9688	11.1613	11.9777	7.87166	0.793235
TTC8	ENSG00000165533.18	5.35021	4.90558	19.6441	9.18032	8.44041	7.69081	11.2177	4.15016	5.00065	6.3133	9.28046	8.16917	5.71701	6.74522	4.51804	6.90786	7.98288	4.34222	3.12677	3.17597	7.70464	11.6184	0.829669	9.68937	11.8602	9.22877	4.95102	7.78496	4.62699	8.12182	10.3166	2.43089	1.45342	3.10348	4.50572	3.2108	5.10346	5.75227	0.516149	10.5586	40.6929	2.46733	30.5043	11.5698	4.79097	4.82335	3.60309	4.51528	3.23271	20.5132	18.2488	10.5315	6.75276	0.394942
CCDC88C	ENSG00000015133.18	6.90402	5.71875	0.957597	1.26674	2.63434	1.09856	11.1099	1.68403	1.31769	13.0187	0.99296	1.28964	2.03763	1.45661	1.05896	1.70024	15.1854	9.24437	2.48351	1.17784	9.44853	0.0775161	36.2767	4.12307	4.83352	2.06308	9.05919	2.53183	13.3881	2.10984	8.63367	1.10582	1.20847	3.80959	3.76789	1.65883	15.3994	10.3408	0.782833	3.28099	1.6427	4.27979	7.51489	14.1717	9.27731	8.8644	13.7211	30.9518	9.65046	13.4133	3.84831	5.66792	12.4201	10.6279
UBR7	ENSG00000012963.14	23.8605	18.4736	16.2577	26.2703	25.0259	29.2133	23.8439	15.9212	19.0407	21.9872	34.7396	28.3196	20.4128	26.0446	14.939	15.586	23.9828	18.1439	21.174	14.2427	22.6955	26.3391	66.9329	25.6496	28.6663	22.8284	19.9286	23.5122	20.1628	23.7291	27.1692	14.0101	11.1424	9.87903	13.9638	6.94919	22.5157	19.0591	14.1406	28.0875	28.321	11.7579	17.7887	21.0756	22.5737	24.0849	19.7044	19.8143	17.6793	66.1295	24.7534	28.0612	23.6685	6.15636
VRK1	ENSG00000100749.7	8.11102	5.7154	4.16966	5.13344	5.66083	7.31289	7.90932	4.0054	5.27841	6.60645	6.60706	5.16171	5.50806	7.51442	4.39727	5.21993	8.48532	5.39471	5.08643	4.30547	8.33985	12.9339	60.6354	9.03006	7.38875	6.35378	6.72418	5.70622	9.39468	5.93042	9.93027	3.00713	1.86964	2.35104	3.45071	1.40925	6.39475	5.19062	2.25513	8.26722	8.23346	1.74278	5.06169	5.44507	7.10606	6.9678	8.23425	13.9282	7.03155	41.31	6.44687	9.21641	8.3818	3.80395
BCL11B	ENSG00000127152.17	0.642795	0.630153	0.362008	0.258987	0.292627	0.0991252	0.813681	3.9599	3.73705	11.3144	0.0927206	0.082751	2.15052	3.3904	4.54264	0.811799	17.033	8.89782	0.380177	0.462038	0.713634	0.259478	0.0543444	0.399142	0.481877	0.127729	1.35135	0.122575	6.6878	0.144479	0.737325	0.0936342	0.0341934	0.171923	0.585627	0.211845	2.1047	2.7982	0.0359605	0.248567	0.384575	0.0763576	0.389416	0.705845	22.1828	22.2667	4.58867	5.94275	0.553613	1.29458	1.5394	0.288865	5.56004	2.7884
EML1	ENSG00000066629.16	12.4518	14.7004	5.45783	17.569	15.4823	12.9871	18.456	2.72953	3.56466	9.92251	1.3578	2.23431	6.27509	5.57589	4.25295	4.3867	9.44275	6.56266	8.69062	4.73562	10.6989	7.85959	0.0729216	17.9044	14.553	41.6618	14.5659	36.9028	5.00025	32.5324	14.186	6.69804	5.58158	4.66282	3.62011	1.04794	13.5943	4.88181	4.08582	20.9489	3.77911	2.92276	11.6616	7.3532	8.44721	10.7402	6.49641	2.71937	5.80827	7.84122	14.6953	18.8413	11.8059	0.0291298
YY1	ENSG00000100811.12	31.5268	26.4817	24.1972	36.1634	34.2657	44.1531	36.4707	14.9	17.3876	17.5224	44.1442	35.0896	18.0946	22.1416	15.0074	15.3739	17.8994	14.1989	22.0175	13.4524	28.9601	37.3507	37.6191	31.2856	37.965	37.98	26.0354	34.7864	26.4722	35.2944	36.1297	12.9906	10.3364	13.7658	18.491	13.663	34.3369	23.734	20.9024	38.4483	31.9544	9.929	25.8329	29.5727	29.6329	29.7752	27.5123	29.9665	21.9494	27.1374	55.4434	39.6185	29.1155	10.6951
DYNC1H1	ENSG00000197102.10	55.0956	42.7475	40.269	64.4501	61.994	78.3713	60.1718	38.5615	50.9563	44.1688	139.971	129.075	76.2332	78.0496	41.139	51.2051	47.1487	38.455	60.7499	44.8053	45.4212	147.931	42.8671	48.0644	55.0806	70.295	43.3228	69.1717	39.1902	74.3417	54.6383	31.2652	29.5366	16.9087	20.9026	8.62786	56.6991	40.0258	50.1294	80.3101	61.4948	15.174	58.8345	40.6302	55.3005	64.179	40.027	35.9369	31.471	44.3732	53.7934	66.3597	49.7092	7.36302
TECPR2	ENSG00000196663.15	9.46706	8.23477	7.72446	15.8352	13.1631	15.762	12.9758	11.7417	13.9067	12.7125	18.8587	19.398	17.5881	16.9452	12.1484	11.3735	13.608	11.3114	17.4248	10.6722	9.9303	11.3707	5.80227	11.9637	14.8069	15.6414	8.17936	19.7327	7.00212	20.6116	14.4606	6.19057	5.07239	4.18709	4.16143	2.91079	10.4163	12.9259	8.51986	15.4062	12.9573	3.23156	13.602	12.3425	8.48852	9.8836	6.78337	9.57127	5.73287	25.4859	13.0953	17.9959	9.96135	19.7856
CDC42BPB	ENSG00000198752.10	66.5871	48.9075	42.5319	63.3382	58.5638	73.7039	65.0837	37.7469	46.6881	36.1041	69.5242	77.5337	61.5544	53.7327	40.0796	39.515	38.5494	33.1427	42.2505	35.7795	56.3745	76.0248	12.5071	72.0638	78.3366	63.1201	53.0476	64.886	55.4238	66.019	67.7106	27.8394	22.3621	33.5069	42.2069	20.0783	67.7489	44.0588	20.2638	72.7896	70.8732	17.4989	62.8649	57.1442	51.9119	56.7253	52.3792	33.5988	40.2404	57.3806	63.6223	86.4735	67.2543	1.57585
APOPT1	ENSG00000256053.7	16.8156	15.0073	8.87762	13.9999	15.2103	16.7488	16.2479	9.16452	11.4446	8.7737	12.9655	11.2763	11.3937	12.9719	8.98882	9.99884	10.5888	7.50838	12.6751	9.3617	14.4867	17.6061	15.5073	13.1061	15.0705	21.0901	12.3279	16.8878	12.0099	19.131	12.0407	9.40329	9.84511	10.7741	13.0962	5.66977	11.7324	11.034	28.5626	14.6761	12.5865	7.29258	12.1479	13.1812	12.6094	12.7607	8.84966	9.89944	10.5762	59.6752	16.2257	14.1378	13.9303	3.5786
BRF1	ENSG00000185024.16	13.3607	10.6268	9.5301	10.9071	10.6989	11.2948	14.993	8.85532	11.8578	10.0866	31.991	33.5659	17.0189	15.3445	10.2384	14.9903	11.1234	9.16487	18.7828	11.5361	13.5632	10.4681	10.4967	19.4844	21.9839	12.7263	10.0943	13.1657	9.22476	12.3346	21.6284	5.35629	4.11206	7.15175	8.00199	6.00234	13.5414	9.9638	7.03043	19.6273	19.3315	6.2843	27.2331	18.5612	13.8744	14.5094	11.622	16.522	9.17173	20.7601	17.7326	18.1337	15.1943	3.98885
PACS2	ENSG00000179364.13	40.4753	31.7483	25.3046	35.8646	36.2975	38.4276	35.1938	43.3774	47.5941	45.187	101.939	113.48	60.0868	53.2564	55.4805	52.2135	46.0023	45.8088	188.369	70.4551	34.7068	20.4578	6.25624	50.2148	46.6849	42.2127	25.0134	37.8661	16.8465	36.7231	40.9825	17.0156	15.7075	15.5283	16.9436	6.54724	34.962	21.1885	39.266	89.4882	42.2396	17.5521	48.3466	37.1851	21.7663	22.5117	23.6066	39.8351	20.8459	48.2355	35.1754	49.9843	30.1704	5.21035
MAGEL2	ENSG00000254585.2	0.291851	0.553258	0.1579	0.223104	0.184645	0.0418232	0.264495	1.78948	2.58079	2.35961	0.319633	0.340838	3.17683	4.23221	1.27887	16.5998	8.13639	1.25849	0.408867	1.38616	0.548544	0.477792	0	4.38961	6.44697	0.49809	0.246698	0.249034	0.0956229	0.251104	1.1882	0.083261	0.0300969	0.134895	0.10082	0.0236599	0.151297	0.213673	0.0277962	0.589467	3.95264	0.572889	15.8875	0.532172	0.133478	0.139298	0.192856	0.449185	0.181931	3.58896	1.31897	1.89195	1.38116	0
UBE3A	ENSG00000114062.18	13.7004	11.6712	10.4045	15.2451	14.5877	18.9978	16.4528	6.29376	8.00761	7.35553	16.9037	14.7649	9.04819	11.2966	7.10285	8.12253	9.45148	5.58982	9.47334	6.3875	13.6741	19.4956	21.4059	18.0354	19.3043	15.993	10.9776	14.8614	11.574	15.5312	18.3543	8.27595	7.40765	5.361	7.83456	5.56864	12.3429	12.258	22.7288	20.2384	18.8154	4.57373	12.36	13.1359	14.084	14.0461	11.0667	8.90277	8.27289	17.7629	17.6703	19.4231	16.0995	1.42065
GABRB3	ENSG00000166206.14	0.160772	0.258448	0.408823	0.216384	0.311886	0.26702	0.520602	6.31021	10.9678	10.0988	16.5156	12.1661	13.6862	21.4706	7.40482	7.73863	15.1294	6.86965	1.29129	2.09992	0.267034	0.318395	0.00941936	0.776525	1.22454	0.781064	0.43243	0.778944	0.277393	0.915382	0.926308	2.27989	0.178369	0.816	1.05411	0.147216	0.402071	0.224681	0.0426017	0.888968	0.903353	0.70489	13.8341	0.797651	0.36268	0.299413	0.325188	0.249645	1.37097	2.24269	2.8852	0.716597	0.449393	0.0052848
GABRA5	ENSG00000186297.11	0	0	0.00743931	0	0	0	0.00981651	14.2605	37.9411	24.4318	0.174964	0.399502	26.2382	35.2069	29.3623	8.59588	91.2572	11.7411	0.284384	1.47999	0	0.0775963	0.00776502	0	0.0352502	0.0359151	0.0111553	5.39189	0.0689723	10.1629	0	0.254734	0.00962073	0.0200324	0.0300227	0.0222424	0	0	0.00694787	0.0250952	0.024597	0.0326776	0.31388	0.0764518	0.0213926	0.0171436	0.0262198	0.0107951	0.209207	0.749074	0.0847427	0	0.0233217	0
HERC2	ENSG00000128731.15	14.4397	11.3928	12.9082	18.7611	15.8613	20.021	16.4913	7.86808	10.9537	10.9798	28.8038	31.0861	16.3348	14.7638	8.71854	10.7435	11.7928	8.89674	12.4053	9.24376	13.6234	19.342	14.5198	18.5293	18.8475	24.5176	14.6889	20.9096	11.711	21.705	19.6352	9.80674	7.51379	5.87847	5.76184	4.55397	15.8685	11.1308	13.759	24.2965	25.9266	5.69594	21.0806	14.8259	12.9919	14.0317	14.0742	12.9083	10.7545	17.5179	20.0964	25.0176	14.8398	1.22325
SLC12A6	ENSG00000140199.11	11.3425	9.56541	5.55242	23.7627	10.289	7.58518	7.5456	4.60451	5.61756	5.99494	14.3083	12.7022	6.4528	8.29235	5.25869	6.61882	7.02205	4.9456	10.0788	5.97196	9.64956	9.09041	30.2877	12.3301	10.4826	7.6046	6.89434	6.78891	25.5172	6.66878	8.42193	4.21613	4.22177	5.31763	3.53326	2.21294	17.5076	7.70107	5.74071	10.9521	8.15331	2.15377	9.80309	6.11556	9.94636	10.4212	12.6736	19.6182	5.16076	30.2207	15.4388	11.3192	27.9047	27.8131
MEIS2	ENSG00000134138.19	5.52811	10.168	18.2334	14.4789	19.4239	7.46625	24.9737	6.89909	6.77796	24.1685	10.922	8.16236	8.018	8.45207	2.96411	2.50669	31.4688	18.3643	5.11927	2.18954	8.45403	12.1476	0.206518	23.2918	33.7309	37.6099	11.9228	19.3785	5.289	23.3426	31.7699	5.93381	5.70981	6.55205	6.63454	2.6541	8.91174	16.9089	0.25859	3.58179	20.3658	3.19061	20.6792	34.4135	4.72241	4.46871	3.38972	6.0053	4.4994	2.14551	7.83745	52.0678	17.7613	0.0289091
SPRED1	ENSG00000166068.12	17.6515	17.362	6.61872	18.4037	16.8814	16.8535	10.6023	13.3115	14.1618	15.3074	9.54139	10.4964	13.9904	15.6841	12.1142	11.3376	19.1854	13.1301	15.9182	10.9936	14.4684	26.7985	1.49572	15.3227	14.7067	9.03102	8.43798	8.9326	5.65464	8.66488	11.8817	5.29958	3.12555	5.20523	6.80201	1.96646	21.892	9.27476	1.90367	19.7111	13.7891	2.25318	6.64311	10.3295	7.22546	8.13256	8.12101	7.10278	5.92182	7.32145	30.4658	15.1058	13.5392	0.221955
BUB1B	ENSG00000156970.12	0.48172	0.348972	0.619695	0.346217	0.443333	0.170348	0.483448	0.12447	0.137273	0.262657	0.430295	0.367492	0.188415	0.222436	0.105982	0.206658	0.32335	0.232575	0.170502	0.105275	0.615318	15.7229	71.0825	0.204663	0.299338	0.210591	2.71739	0.164894	7.57095	0.17532	0.280052	0.227881	0.125986	0.256735	0.575835	0.127415	1.42637	0.835205	0.0488639	0.41029	0.38351	0.151783	0.434818	0.535068	3.15383	3.42909	3.71553	3.5753	0.643866	46.7686	0.570342	0.298824	2.77668	0.406259
IVD	ENSG00000128928.8	22.8301	24.1005	77.0352	29.8652	28.3931	25.5612	34.8687	22.768	25.5635	29.5527	44.7167	42.0017	30.3827	29.4745	20.0588	29.364	31.9394	24.3893	26.3151	24.8613	27.8088	39.4528	33.993	33.4104	38.4951	32.2652	29.0768	30.9548	13.4304	28.8623	43.2185	22.876	23.6503	29.5652	29.117	66.2305	30.374	30.8663	18.3335	39.3089	50.4691	11.2192	77.8808	52.7989	7.81735	8.3689	27.4741	30.8053	38.553	40.002	164.807	37.3196	24.4836	5.07613
C15orf57	ENSG00000128891.15	3.43404	3.10232	3.12089	4.22088	3.50594	3.71874	3.70099	1.48763	2.02375	1.94037	6.04268	5.84798	2.52852	2.66835	1.70453	2.58068	2.24655	1.60261	2.37945	1.82332	3.49959	3.31486	10.1154	4.27403	5.01654	3.68724	3.14252	3.4376	1.70523	3.33744	4.40751	2.05011	1.50389	1.73699	2.90575	1.26371	3.94195	3.30802	2.75796	4.62121	5.11857	1.60829	3.95524	3.80825	2.50127	2.71422	3.61664	5.07346	2.82055	2.36153	4.9645	4.7167	3.20145	1.67115
UBR1	ENSG00000159459.11	13.2099	12.2324	7.62454	14.3239	13.8236	16.6734	14.5052	3.37256	4.40225	4.27887	16.3152	13.3165	5.03219	6.4766	3.46114	6.24246	5.31999	3.30133	4.84919	4.07259	11.9678	13.4938	15.0938	17.1029	18.0144	13.9708	8.96113	12.4778	5.13864	12.0785	14.6023	5.73563	4.41619	3.60842	7.6863	2.87057	13.7081	7.97349	8.06267	16.0142	13.8768	4.77067	11.2224	11.8622	7.30228	8.12893	9.77567	9.57626	6.20703	14.1687	13.204	18.8057	10.1512	2.06833
TUBGCP4	ENSG00000137822.12	6.83972	6.55697	6.21461	7.60489	7.34202	6.86339	9.40494	3.58527	4.73674	6.47797	23.7558	20.8735	7.56791	8.03857	3.37946	4.48451	5.61506	4.74031	4.56542	3.50753	7.30677	11.3347	16.1215	12.6672	12.6332	8.59161	7.38525	8.47906	8.30355	9.00961	9.20472	3.57799	2.95667	3.86155	5.94883	3.84433	8.18431	8.28424	6.99794	10.2506	10.227	4.07712	9.94208	10.1185	7.33217	7.74278	8.06775	7.38395	6.37937	10.6244	10.27	11.4018	10.3472	1.5603
